,School Year,State,District,Campus,African American,Hispanic,White,American Indian,Asian,Pacific Islander,Two or More Races,Special Ed (Current),Special Ed (Former),Continu- ously Enrolled,Non-Continu- ously Enrolled,Econ Disadv,EB/EL (Current & Monitored),
,2019,SDA00AR21219R,RDA00AR21219R,DDA00AR21219R,DDB00AR21219R,DDH00AR21219R,"DDW00AR21219R
:unselected:",DDI00AR21219R,"DD300AR21219R
:unselected:","DD400AR21219R
:unselected:","DD200AR21219R
:unselected:","DDS00AR21219R
:unselected:","DNS00AR21219R
:unselected:","DNC00AR21219R
:unselected:","DNM00AR21219R
:unselected:","DDE00AR21219R
:unselected:","DD000AR21219R
:unselected:",
At Masters Grade Level,2021,SDA00AR21321R,RDA00AR21321R,DDA00AR21321R,DDB00AR21321R,DDH00AR21321R,"DDW00AR21321R
:unselected:",DDI00AR21321R,"DD300AR21321R
:unselected:","DD400AR21321R
:unselected:",DD200AR21321R,"DDS00AR21321R
:unselected:","DNS00AR21321R
:unselected:","DNC00AR21321R
:unselected:","DNM00AR21321R
:unselected:","DDE00AR21321R
:unselected:","DD000AR21321R
:unselected:",
,2019,SDA00AR21319R,RDA00AR21319R,DDA00AR21319R,DDB00AR21319R,DDH00AR21319R,"DDW00AR21319R
:unselected:",DDI00AR21319R,"DD300AR21319R
:unselected:","DD400AR21319R
:unselected:","DD200AR21319R
:unselected:","DDS00AR21319R
:unselected:","DNS00AR21319R
:unselected:","DNC00AR21319R
:unselected:","DNM00AR21319R
:unselected:","DDE00AR21319R
:unselected:","DD000AR21319R
:unselected:",
End of Course Algebra I,,,,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2021,SDA00AA11S21R,RDA00AA11S21R,DDA00AA11S21R,DDB00AA11S21R,DDH00AA11S21R,"DDW00AA11S21R
:unselected:","DDI00AA11S21R
:unselected:","DD300AA11S21R
:unselected:","DD400AA11S21R
:unselected:","DD200AA11S21R
:unselected:","DDS00AA11S21R
:unselected:","DNS00AA11S21R
:unselected:","DNC00AA11S21R
:unselected:","DNM00AA11S21R
:unselected:","DDE00AA11S21R
:unselected:","DD000AA11S21R
:unselected:",
,2019,SDA00AA11S19R,RDA00AA11S19R,DDA00AA11S19R,DDB00AA11S19R,DDH00AA11S19R,"DDW00AA11S19R
:unselected:","DDI00AA11S19R
:unselected:","DD300AA11S19R
:unselected:","DD400AA11S19R
:unselected:","DD200AA11S19R
:unselected:","DDS00AA11S19R
:unselected:","DNS00AA11S19R
:unselected:","DNC00AA11S19R
:unselected:","DNM00AA11S19R
:unselected:","DDE00AA11S19R
:unselected:","DD000AA11S19R
:unselected:",
At Meets Grade Level or Above,2021,SDA00AA11221R,RDA00AA11221R,DDA00AA11221R,DDB00AA11221R,DDH00AA11221R,DDW00AA11221R,"DDI00AA11221R
:unselected:","DD300AA11221R
:unselected:","DD400AA11221R
:unselected:","DD200AA11221R
:unselected:","DDS00AA11221R
:unselected:","DNS00AA11221R
:unselected:","DNC00AA11221R
:unselected:","DNM00AA11221R
:unselected:","DDE00AA11221R
:unselected:","DD000AA11221R
:unselected:",
,2019,SDA00AA11219R,RDA00AA11219R,DDA00AA11219R,DDB00AA11219R,DDH00AA11219R,DDW00AA11219R,"DDI00AA11219R
:unselected:","DD300AA11219R
:unselected:","DD400AA11219R
:unselected:","DD200AA11219R
:unselected:","DDS00AA11219R
:unselected:","DNS00AA11219R
:unselected:","DNC00AA11219R
:unselected:","DNM00AA11219R
:unselected:","DDE00AA11219R
:unselected:","DD000AA11219R
:unselected:",
At Masters Grade Level,2021,SDA00AA11321R,RDA00AA11321R,DDA00AA11321R,DDB00AA11321R,DDH00AA11321R,"DDW00AA11321R
:unselected:","DDI00AA11321R
:unselected:","DD300AA11321R
:unselected:","DD400AA11321R
:unselected:","DD200AA11321R
:unselected:","DDS00AA11321R
:unselected:","DNS00AA11321R
:unselected:","DNC00AA11321R
:unselected:","DNM00AA11321R
:unselected:","DDE00AA11321R
:unselected:","DD000AA11321R
:unselected:",
,2019,SDA00AA11319R,RDA00AA11319R,DDA00AA11319R,DDB00AA11319R,DDH00AA11319R,"DDW00AA11319R
:unselected:","DDI00AA11319R
:unselected:","DD300AA11319R
:unselected:","DD400AA11319R
:unselected:","DD200AA11319R
:unselected:","DDS00AA11319R
:unselected:","DNS00AA11319R
:unselected:","DNC00AA11319R
:unselected:","DNM00AA11319R
:unselected:","DDE00AA11319R
:unselected:","DD000AA11319R
:unselected:",
,,,,,,,,,,,,,,,,,,
,School Year,State,Region ##,District,African American,Hispanic,White,American Indian,Asian,Pacific Islander,Two or More Races,Special Ed (Current),Special Ed (Former),Continu- ously Enrolled,Non-Continu- ously Enrolled,Econ Disadv,EB/EL (Current & Monitored),
End of Course Biology,,,,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2021,SDA00ABI1S21R,RDA00ABI1S21R,DDA00ABI1S21R,DDB00ABI1S21R,DDH00ABI1S21R,DDW00ABI1S21R,"DDI00ABI1S21R
:unselected:",DD300ABI1S21R,"DD400ABI1S21R
:unselected:","DD200ABI1S21R
:unselected:","DDS00ABI1S21R
:unselected:","DNS00ABI1S21R
:unselected:","DNC00ABI1S21R
:unselected:","DNM00ABI1S21R
:unselected:","DDE00ABI1S21R
:unselected:","DD000ABI1S21R
:unselected:",
,2019,SDA00ABI1S19R,RDA00ABI1S19R,DDA00ABI1S19R,DDB00ABI1S19R,DDH00ABI1S19R,DDW00ABI1S19R,DDI00ABI1S19R,DD300ABI1S19R,"DD400ABI1S19R
:unselected:","DD200ABI1S19R
:unselected:","DDS00ABI1S19R
:unselected:","DNS00ABI1S19R
:unselected:","DNC00ABI1S19R
:unselected:","DNM00ABI1S19R
:unselected:","DDE00ABI1S19R
:unselected:","DD000ABI1S19R
:unselected:",
At Meets Grade Level or Above,2021,SDA00ABI1221R,RDA00ABI1221R,DDA00ABI1221R,DDB00ABI1221R,DDH00ABI1221R,DDW00ABI1221R,DDI00ABI1221R,DD300ABI1221R,"DD400ABI1221R
:unselected:","DD200ABI1221R
:unselected:","DDS00ABI1221R
:unselected:","DNS00ABI1221R
:unselected:","DNC00ABI1221R
:unselected:","DNM00ABI1221R
:unselected:","DDE00ABI1221R
:unselected:","DD000ABI1221R
:unselected:",
,2019,SDA00ABI1219R,RDA00ABI1219R,DDA00ABI1219R,DDB00ABI1219R,DDH00ABI1219R,DDW00ABI1219R,DDI00ABI1219R,DD300ABI1219R,"DD400ABI1219R
:unselected:","DD200ABI1219R
:unselected:","DDS00ABI1219R
:unselected:","DNS00ABI1219R
:unselected:","DNC00ABI1219R
:unselected:","DNM00ABI1219R
:unselected:","DDE00ABI1219R
:unselected:","DD000ABI1219R
:unselected:",
At Masters Grade Level,2021,SDA00ABI1321R,RDA00ABI1321R,DDA00ABI1321R,"DDB00ABI1321R
:unselected:","DDH00ABI1321R
:unselected:",DDW00ABI1321R,DDI00ABI1321R,DD300ABI1321R,"DD400ABI1321R
:unselected:","DD200ABI1321R
:unselected:","DDS00ABI1321R
:unselected:","DNS00ABI1321R
:unselected:","DNC00ABI1321R
:unselected:","DNM00ABI1321R
:unselected:","DDE00ABI1321R
:unselected:","DD000ABI1321R
:unselected:",
,2019,SDA00ABI1319R,RDA00ABI1319R,DDA00ABI1319R,"DDB00ABI1319R
:unselected:",DDH00ABI1319R,DDW00ABI1319R,DDI00ABI1319R,DD300ABI1319R,"DD400ABI1319R
:unselected:","DD200ABI1319R
:unselected:","DDS00ABI1319R
:unselected:","DNS00ABI1319R
:unselected:","DNC00ABI1319R
:unselected:","DNM00ABI1319R
:unselected:","DDE00ABI1319R
:unselected:","DD000ABI1319R
:unselected:",
End of Course U.S. History,,,,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2021,SDA00AUS1S21R,RDA00AUS1S21R,DDA00AUS1S21R,DDB00AUS1S21R,DDH00AUS1S21R,DDW00AUS1S21R,"DDI00AUS1S21R
:unselected:",DD300AUS1S21R,"DD400AUS1S21R
:unselected:","DD200AUS1S21R
:unselected:","DDS00AUS1S21R
:unselected:","DNS00AUS1S21R
:unselected:","DNC00AUS1S21R
:unselected:","DNM00AUS1S21R
:unselected:","DDE00AUS1S21R
:unselected:","DD000AUS1S21R
:unselected:",
,2019,SDA00AUS1S19R,RDA00AUS1S19R,DDA00AUS1S19R,DDB00AUS1S19R,DDH00AUS1S19R,DDW00AUS1S19R,"DDI00AUS1S19R
:unselected:",DD300AUS1S19R,"DD400AUS1S19R
:unselected:","DD200AUS1S19R
:unselected:","DDS00AUS1S19R
:unselected:","DNS00AUS1S19R
:unselected:","DNC00AUS1S19R
:unselected:","DNM00AUS1S19R
:unselected:","DDE00AUS1S19R
:unselected:","DD000AUS1S19R
:unselected:",
At Meets Grade Level or Above,2021,SDA00AUS1221R,RDA00AUS1221R,DDA00AUS1221R,DDB00AUS1221R,DDH00AUS1221R,DDW00AUS1221R,"DDI00AUS1221R
:unselected:",DD300AUS1221R,"DD400AUS1221R
:unselected:","DD200AUS1221R
:unselected:","DDS00AUS1221R
:unselected:","DNS00AUS1221R
:unselected:","DNC00AUS1221R
:unselected:","DNM00AUS1221R
:unselected:","DDE00AUS1221R
:unselected:","DD000AUS1221R
:unselected:",
,2019,SDA00AUS1219R,RDA00AUS1219R,DDA00AUS1219R,DDB00AUS1219R,DDH00AUS1219R,DDW00AUS1219R,DDI00AUS1219R,DD300AUS1219R,"DD400AUS1219R
:unselected:","DD200AUS1219R
:unselected:","DDS00AUS1219R
:unselected:","DNS00AUS1219R
:unselected:","DNC00AUS1219R
:unselected:","DNM00AUS1219R
:unselected:","DDE00AUS1219R
:unselected:","DD000AUS1219R
:unselected:",
At Masters Grade Level,2021,SDA00AUS1321R,RDA00AUS1321R,DDA00AUS1321R,DDB00AUS1321R,DDH00AUS1321R,DDW00AUS1321R,DDI00AUS1321R,DD300AUS1321R,"DD400AUS1321R
:unselected:","DD200AUS1321R
:unselected:","DDS00AUS1321R
:unselected:","DNS00AUS1321R
:unselected:","DNC00AUS1321R
:unselected:","DNM00AUS1321R
:unselected:","DDE00AUS1321R
:unselected:","DD000AUS1321R
:unselected:",
,2019,SDA00AUS1319R,RDA00AUS1319R,DDA00AUS1319R,DDB00AUS1319R,DDH00AUS1319R,DDW00AUS1319R,DDI00AUS1319R,DD300AUS1319R,"DD400AUS1319R
:unselected:","DD200AUS1319R
:unselected:","DDS00AUS1319R
:unselected:","DNS00AUS1319R
:unselected:","DNC00AUS1319R
:unselected:","DNM00AUS1319R
:unselected:","DDE00AUS1319R
:selected:","DD000AUS1319R
:unselected:",
SAT/ACT All Subjects,,,,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2021,SDA00AA01S21R,RDA00AA01S21R,DDA00AA01S21R,DDB00AA01S21R,DDH00AA01S21R,DDW00AA01S21R,DDI00AA01S21R,DD300AA01S21R,"DD400AA01S21R
:unselected:","DD200AA01S21R
:unselected:","DDS00AA01S21R
:unselected:","DNS00AA01S21R
:unselected:","DNC00AA01S21R
:unselected:","DNM00AA01S21R
:unselected:","DDE00AA01S21R
:unselected:","DD000AA01S21R
:unselected:",
At Meets Grade Level or Above,2021,SDA00AA01221R,RDA00AA01221R,DDA00AA01221R,DDB00AA01221R,DDH00AA01221R,DDW00AA01221R,DDI00AA01221R,DD300AA01221R,DD400AA01221R,DD200AA01221R,"DDS00AA01221R
:unselected:","DNS00AA01221R
:unselected:","DNC00AA01221R
:unselected:","DNM00AA01221R
:unselected:","DDE00AA01221R
:unselected:","DD000AA01221R
:unselected:",
At Masters Grade Level,2021,SDA00AA01321R,RDA00AA01321R,DDA00AA01321R,DDB00AA01321R,DDH00AA01321R,DDW00AA01321R,DDI00AA01321R,DD300AA01321R,DD400AA01321R,"DD200AA01321R
:unselected:","DDS00AA01321R
:unselected:","DNS00AA01321R
:unselected:","DNC00AA01321R
:unselected:","DNM00AA01321R
:unselected:","DDE00AA01321R
:unselected:",DD000AA01321R,
All Grades All Subjects,,,,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2021,SDA00A001S21R,RDA00A001S21R,DDA00A001S21R,DDB00A001S21R,DDH00A001S21R,DDW00A001S21R,DDI00A001S21R,DD300A001S21R,DD400A001S21R,"DD200A001S21R
:unselected:","DDS00A001S21R
:unselected:","DNS00A001S21R
:unselected:","DNC00A001S21R
:unselected:","DNM00A001S21R
:unselected:","DDE00A001S21R
:unselected:",DD000A001S21R,
,2019,SDA00A001S19R,RDA00A001S19R,DDA00A001S19R,DDB00A001S19R,DDH00A001S19R,DDW00A001S19R,DDI00A001S19R,DD300A001S19R,DD400A001S19R,DD200A001S19R,"DDS00A001S19R
:unselected:","DNS00A001S19R
:unselected:","DNC00A001S19R
:unselected:","DNM00A001S19R
:unselected:","DDE00A001S19R
:unselected:",DD000A001S19R,
At Meets Grade Level or Above,2021,SDA00A001221R,RDA00A001221R,DDA00A001221R,DDB00A001221R,DDH00A001221R,DDW00A001221R,DDI00A001221R,DD300A001221R,DD400A001221R,"DD200A001221R
:unselected:","DDS00A001221R
:unselected:","DNS00A001221R
:unselected:","DNC00A001221R
:unselected:","DNM00A001221R
:unselected:","DDE00A001221R
:unselected:",DD000A001221R,
,2019,SDA00A001219R,RDA00A001219R,DDA00A001219R,DDB00A001219R,DDH00A001219R,DDW00A001219R,DDI00A001219R,DD300A001219R,DD400A001219R,DD200A001219R,"DDS00A001219R
:unselected:","DNS00A001219R
:unselected:","DNC00A001219R
:unselected:","DNM00A001219R
:unselected:","DDE00A001219R
:unselected:",DD000A001219R,
At Masters Grade Level,2021,SDA00A001321R,RDA00A001321R,DDA00A001321R,DDB00A001321R,DDH00A001321R,DDW00A001321R,DDI00A001321R,DD300A001321R,DD400A001321R,DD200A001321R,"DDS00A001321R
:unselected:","DNS00A001321R
:unselected:","DNC00A001321R
:unselected:","DNM00A001321R
:unselected:",DDE00A001321R,DD000A001321R,
,2019,SDA00A001319R,RDA00A001319R,DDA00A001319R,DDB00A001319R,DDH00A001319R,DDW00A001319R,DDI00A001319R,DD300A001319R,DD400A001319R,DD200A001319R,"DDS00A001319R
:unselected:","DNS00A001319R
:unselected:","DNC00A001319R
:unselected:","DNM00A001319R
:unselected:",DDE00A001319R,DD000A001319R,
All Grades ELA/Reading,,,,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2021,SDA00AR01S21R,RDA00AR01S21R,DDA00AR01S21R,DDB00AR01S21R,DDH00AR01S21R,DDW00AR01S21R,DDI00AR01S21R,DD300AR01S21R,DD400AR01S21R,DD200AR01S21R,"DDS00AR01S21R
:unselected:","DNS00AR01S21R
:unselected:","DNC00AR01S21R
:unselected:","DNM00AR01S21R
:unselected:","DDE00AR01S21R
:unselected:",DD000AR01S21R,
,2019,SDA00AR01S19R,RDA00AR01S19R,DDA00AR01S19R,DDB00AR01S19R,DDH00AR01S19R,DDW00AR01S19R,DDI00AR01S19R,DD300AR01S19R,DD400AR01S19R,DD200AR01S19R,"DDS00AR01S19R
:unselected:","DNS00AR01S19R
:unselected:","DNC00AR01S19R
:unselected:","DNM00AR01S19R
:unselected:",DDE00AR01S19R,DD000AR01S19R,
At Meets Grade Level or Above,2021,SDA00AR01221R,RDA00AR01221R,DDA00AR01221R,DDB00AR01221R,DDH00AR01221R,DDW00AR01221R,DDI00AR01221R,DD300AR01221R,"DD400AR01221R
:unselected:",DD200AR01221R,"DDS00AR01221R
:unselected:","DNS00AR01221R
:unselected:","DNC00AR01221R
:unselected:","DNM00AR01221R
:unselected:",DDE00AR01221R,DD000AR01221R,
,2019,SDA00AR01219R,RDA00AR01219R,DDA00AR01219R,DDB00AR01219R,DDH00AR01219R,DDW00AR01219R,DDI00AR01219R,DD300AR01219R,"DD400AR01219R
:unselected:",DD200AR01219R,"DDS00AR01219R
:unselected:","DNS00AR01219R
:unselected:","DNC00AR01219R
:unselected:","DNM00AR01219R
:unselected:",DDE00AR01219R,DD000AR01219R,
At Masters Grade Level,2021 2019,SDA00AR01321R SDA00AR01319R,RDA00AR01321R RDA00AR01319R,DDA00AR01321R DDA00AR01319R,DDB00AR01321R DDB00AR01319R,DDH00AR01321R DDH00AR01319R,DDW00AR01321R DDW00AR01319R,DDI00AR01321R DDI00AR01319R,DD300AR01321R DD300AR01319R,"DD400AR01321R DD400AR01319R
:unselected:
:unselected:",DD200AR01321R DD200AR01319R,"DDS00AR01321R DDS00AR01319R
:unselected:
:unselected:","DNS00AR01321R DNS00AR01319R
:unselected:
:unselected:","DNC00AR01321R DNC00AR01319R
:unselected:
:unselected:","DNM00AR01321R DNM00AR01319R
:unselected:
:unselected:",DDE00AR01321R DDE00AR01319R,DD000AR01321R DD000AR01319R,
All Grades Mathematics,,,,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2021,SDA00AM01S21R,RDA00AM01S21R,DDA00AM01S21R,DDB00AM01S21R,DDH00AM01S21R,DDW00AM01S21R,DDI00AM01S21R,DD300AM01S21R,DD400AM01S21R,DD200AM01S21R,DDS00AM01S21R,DNS00AM01S21R,"DNC00AM01S21R
:unselected:","DNM00AM01S21R
:unselected:",DDE00AM01S21R,DD000AM01S21R,
,2019,SDA00AM01S19R,RDA00AM01S19R,DDA00AM01S19R,DDB00AM01S19R,DDH00AM01S19R,DDW00AM01S19R,DDI00AM01S19R,DD300AM01S19R,DD400AM01S19R,DD200AM01S19R,DDS00AM01S19R,"DNS00AM01S19R
:unselected:","DNC00AM01S19R
:unselected:","DNM00AM01S19R
:unselected:","DDE00AM01S19R
:unselected:",DD000AM01S19R,
At Meets Grade Level or Above,2021,SDA00AM01221R,RDA00AM01221R,DDA00AM01221R,DDB00AM01221R,DDH00AM01221R,DDW00AM01221R,DDI00AM01221R,DD300AM01221R,DD400AM01221R,DD200AM01221R,"DDS00AM01221R
:unselected:","DNS00AM01221R
:unselected:","DNC00AM01221R
:unselected:","DNM00AM01221R
:unselected:",DDE00AM01221R,DD000AM01221R,
,2019,SDA00AM01219R,RDA00AM01219R,DDA00AM01219R,DDB00AM01219R,DDH00AM01219R,DDW00AM01219R,DDI00AM01219R,DD300AM01219R,DD400AM01219R,DD200AM01219R,"DDS00AM01219R
:unselected:","DNS00AM01219R
:unselected:","DNC00AM01219R
:unselected:","DNM00AM01219R
:unselected:",DDE00AM01219R,DD000AM01219R,
At Masters Grade Level,2021,SDA00AM01321R,RDA00AM01321R,DDA00AM01321R,DDB00AM01321R,DDH00AM01321R,DDW00AM01321R,DDI00AM01321R,DD300AM01321R,DD400AM01321R,"DD200AM01321R
:unselected:","DDS00AM01321R
:unselected:","DNS00AM01321R
:unselected:","DNC00AM01321R
:unselected:","DNM00AM01321R
:unselected:",DDE00AM01321R,DD000AM01321R,
,2019,SDA00AM01319R,RDA00AM01319R,DDA00AM01319R,DDB00AM01319R,DDH00AM01319R,DDW00AM01319R,DDI00AM01319R,DD300AM01319R,"DD400AM01319R
:unselected:",DD200AM01319R,"DDS00AM01319R
:unselected:","DNS00AM01319R
:unselected:","DNC00AM01319R
:unselected:","DNM00AM01319R
:unselected:",DDE00AM01319R,DD000AM01319R,
All Grades Writing,,,,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2021,SDA00AW01S21R,RDA00AW01S21R,DDA00AW01S21R,DDB00AW01S21R,DDH00AW01S21R,DDW00AW01S21R,DDI00AW01S21R,DD300AW01S21R,DD400AW01S21R,DD200AW01S21R,DDS00AW01S21R,"DNS00AW01S21R
:unselected:","DNC00AW01S21R
:unselected:","DNM00AW01S21R
:unselected:",DDE00AW01S21R,DD000AW01S21R,
,2019,SDA00AW01S19R,RDA00AW01S19R,DDA00AW01S19R,DDB00AW01S19R,DDH00AW01S19R,DDW00AW01S19R,DDI00AW01S19R,DD300AW01S19R,DD400AW01S19R,DD200AW01S19R,DDS00AW01S19R,DNS00AW01S19R,"DNC00AW01S19R
:unselected:","DNM00AW01S19R
:unselected:",DDE00AW01S19R,DD000AW01S19R,
At Meets Grade Level or Above,2021,SDA00AW01221R,RDA00AW01221R,DDA00AW01221R,DDB00AW01221R,DDH00AW01221R,DDW00AW01221R,DDI00AW01221R,DD300AW01221R,DD400AW01221R,DD200AW01221R,DDS00AW01221R,DNS00AW01221R,"DNC00AW01221R
:unselected:",DNM00AW01221R,"DDE00AW01221R
:unselected:",DD000AW01221R,
,2019,SDA00AW01219R,RDA00AW01219R,DDA00AW01219R,DDB00AW01219R,DDH00AW01219R,DDW00AW01219R,DDI00AW01219R,DD300AW01219R,DD400AW01219R,DD200AW01219R,DDS00AW01219R,DNS00AW01219R,"DNC00AW01219R
:unselected:",DNM00AW01219R,"DDE00AW01219R
:unselected:",DD000AW01219R,
At Masters Grade Level,2021,SDA00AW01321R,RDA00AW01321R,DDA00AW01321R,DDB00AW01321R,DDH00AW01321R,DDW00AW01321R,DDI00AW01321R,DD300AW01321R,DD400AW01321R,DD200AW01321R,DDS00AW01321R,"DNS00AW01321R
:unselected:","DNC00AW01321R
:unselected:",DNM00AW01321R,DDE00AW01321R,DD000AW01321R,
,2019,SDA00AW01319R,RDA00AW01319R,DDA00AW01319R,DDB00AW01319R,DDH00AW01319R,DDW00AW01319R,DDI00AW01319R,DD300AW01319R,"DD400AW01319R
:unselected:",DD200AW01319R,"DDS00AW01319R
:unselected:","DNS00AW01319R
:unselected:","DNC00AW01319R
:unselected:","DNM00AW01319R
:unselected:","DDE00AW01319R
:unselected:",DD000AW01319R,
All Grades Science,,,,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2021,SDA00AC01S21R,RDA00AC01S21R,DDA00AC01S21R,DDB00AC01S21R,DDH00AC01S21R,DDW00AC01S21R,DDI00AC01S21R,DD300AC01S21R,"DD400AC01S21R
:unselected:",DD200AC01S21R,"DDS00AC01S21R
:unselected:","DNS00AC01S21R
:unselected:","DNC00AC01S21R
:unselected:","DNM00AC01S21R
:unselected:","DDE00AC01S21R
:selected:",DD000AC01S21R,
,2019,SDA00AC01S19R,RDA00AC01S19R,DDA00AC01S19R,DDB00AC01S19R,DDH00AC01S19R,DDW00AC01S19R,DDI00AC01S19R,DD300AC01S19R,"DD400AC01S19R
:unselected:",DD200AC01S19R,DDS00AC01S19R,"DNS00AC01S19R
:unselected:","DNC00AC01S19R
:unselected:","DNM00AC01S19R
:unselected:","DDE00AC01S19R
:unselected:",DD000AC01S19R,
At Meets Grade Level or Above,2021,SDA00AC01221R,RDA00AC01221R,DDA00AC01221R,DDB00AC01221R,DDH00AC01221R,DDW00AC01221R,DDI00AC01221R,DD300AC01221R,"DD400AC01221R
:unselected:",DD200AC01221R,DDS00AC01221R,"DNS00AC01221R
:unselected:","DNC00AC01221R
:unselected:","DNM00AC01221R
:unselected:","DDE00AC01221R
:unselected:",DD000AC01221R,
,2019,SDA00AC01219R,RDA00AC01219R,DDA00AC01219R,DDB00AC01219R,DDH00AC01219R,DDW00AC01219R,DDI00AC01219R,DD300AC01219R,"DD400AC01219R
:unselected:",DD200AC01219R,"DDS00AC01219R
:unselected:","DNS00AC01219R
:unselected:","DNC00AC01219R
:unselected:","DNM00AC01219R
:unselected:","DDE00AC01219R
:unselected:",DD000AC01219R,
At Masters Grade Level,2021,SDA00AC01321R,RDA00AC01321R,DDA00AC01321R,"DDB00AC01321R
:unselected:","DDH00AC01321R
:unselected:",DDW00AC01321R,DDI00AC01321R,DD300AC01321R,"DD400AC01321R
:unselected:",DD200AC01321R,"DDS00AC01321R
:unselected:","DNS00AC01321R
:unselected:","DNC00AC01321R
:unselected:","DNM00AC01321R
:unselected:","DDE00AC01321R
:unselected:",DD000AC01321R,
,2019,SDA00AC01319R,RDA00AC01319R,DDA00AC01319R,"DDB00AC01319R
:unselected:","DDH00AC01319R
:unselected:",DDW00AC01319R,DDI00AC01319R,DD300AC01319R,"DD400AC01319R
:unselected:",DD200AC01319R,DDS00AC01319R,"DNS00AC01319R
:unselected:","DNC00AC01319R
:unselected:","DNM00AC01319R
:unselected:","DDE00AC01319R
:unselected:",DD000AC01319R,
All Grades Social Studies,,,,,,,,,,,,,,,,,,
At Approaches Grade Level or Above,2021,SDA00AS01S21R,RDA00AS01S21R,DDA00AS01S21R,DDB00AS01S21R,DDH00AS01S21R,DDW00AS01S21R,DDI00AS01S21R,DD300AS01S21R,"DD400AS01S21R
:unselected:",DD200AS01S21R,DDS00AS01S21R,DNS00AS01S21R,"DNC00AS01S21R
:unselected:","DNM00AS01S21R
:unselected:",DDE00AS01S21R,DD000AS01S21R,
,2019,SDA00AS01S19R,RDA00AS01S19R,DDA00AS01S19R,DDB00AS01S19R,DDH00AS01S19R,DDW00AS01S19R,DDI00AS01S19R,DD300AS01S19R,"DD400AS01S19R
:unselected:",DD200AS01S19R,DDS00AS01S19R,DNS00AS01S19R,"DNC00AS01S19R
:unselected:","DNM00AS01S19R
:unselected:","DDE00AS01S19R
:unselected:",DD000AS01S19R,
At Meets Grade Level or Above,2021,SDA00AS01221R,RDA00AS01221R,DDA00AS01221R,DDB00AS01221R,DDH00AS01221R,DDW00AS01221R,"DDI00AS01221R
:unselected:",DD300AS01221R,DD400AS01221R,DD200AS01221R,DDS00AS01221R,DNS00AS01221R,"DNC00AS01221R
:unselected:","DNM00AS01221R
:unselected:","DDE00AS01221R
:unselected:",DD000AS01221R,
,2019,SDA00AS01219R,RDA00AS01219R,DDA00AS01219R,DDB00AS01219R,DDH00AS01219R,DDW00AS01219R,"DDI00AS01219R
:unselected:",DD300AS01219R,DD400AS01219R,DD200AS01219R,DDS00AS01219R,DNS00AS01219R,"DNC00AS01219R
:unselected:","DNM00AS01219R
:unselected:","DDE00AS01219R
:unselected:",DD000AS01219R,
At Masters Grade Level,2021,SDA00AS01321R,RDA00AS01321R,DDA00AS01321R,DDB00AS01321R,DDH00AS01321R,DDW00AS01321R,DDI00AS01321R,DD300AS01321R,DD400AS01321R,DD200AS01321R,DDS00AS01321R,DNS00AS01321R,"DNC00AS01321R
:unselected:",DNM00AS01321R,"DDE00AS01321R
:unselected:",DD000AS01321R,
,2019,SDA00AS01319R,RDA00AS01319R,DDA00AS01319R,DDB00AS01319R,DDH00AS01319R,DDW00AS01319R,DDI00AS01319R,DD300AS01319R,DD400AS01319R,DD200AS01319R,DDS00AS01319R,DNS00AS01319R,"DNC00AS01319R
:unselected:","DNM00AS01319R
:unselected:","DDE00AS01319R
:unselected:",DD000AS01319R,
,,,,,,,,,,,,,,,,,,
,School Year,,Region ##,District,African American,Hispanic,White,American Indian,Asian,Pacific Islander,Two or More,Special Ed (Current),Special Ed (Former),Continu- ously,Non-Continu- ously,Econ Disadv,EB/EL (Current & Monitored),
,,State,,,,,,,,,Races,,,Enrolled,Enrolled,,,
School Progress Domain - Academic Growth Score by Grade and Subject,,,,,,,,,,,,,,,,,,
Grade 4 ELA/Reading,2019,SDA04AR0200019R SDA04AR0200018R,RDA04AR0200019R RDA04AR0200018R,DDA04AR0200019R DDA04AR0200018R,DDB04AR0200019R DDB04AR0200018R,"DDH04AR0200019R DDH04AR0200018R
:unselected:
:unselected:","DDW04AR0200019R DDW04AR0200018R
:unselected:
:unselected:",DDI04AR0200019R DDI04AR0200018R,DD304AR0200019R DD304AR0200018R,"DD404AR0200019R DD404AR0200018R
:unselected:
:unselected:",DD204AR0200019R DD204AR0200018R,"DDS04AR0200019R DDS04AR0200018R
:unselected:
:unselected:","DNS04AR0200019R DNS04AR0200018R
:unselected:
:unselected:","DNC04AR0200019R DNC04AR0200018R
:unselected:
:unselected:","DNM04AR0200019R DNM04AR0200018R
:unselected:
:unselected:","DDE04AR0200019R DDE04AR0200018R
:unselected:","DD004AR0200019R DD004AR0200018R
:unselected:
:unselected:",
