DISTRICT,D20GR21N,D20GR21R,D30GR21N,D30GR21R,D40GR21N,D40GR21R,DA0GA21N,DA0GA21P,DA0GE21N,DA0GE21P,DA0GH21N,DA0GH21P,DA0GM21N,DA0GM21P,DA0GN21N,DA0GN21P,DA0GR21N,DA0GR21R,DB0GR21N,DB0GR21R,DE0GR21N,DE0GR21R,DH0GR21N,DH0GR21R,DI0GR21N,DI0GR21R,DISTNAME,DL0GR21N,DL0GR21R,DR0GR21N,DR0GR21R,DS0GR21N,DS0GR21R,DW0GR21N,DW0GR21R
"'101906",9,2.1,4,1,0,0,342,81.2,0,0,0,0,0,0,79,18.8,421,100,74,17.6,200,47.5,147,34.9,1,0.2,"CROSBY ISD",20,4.8,258,61.3,21,5,186,44.2
"'101907",199,2.3,902,10.4,7,0.1,6308,72.5,444,5.1,0,0,2,0,1950,22.4,8704,100,1581,18.2,3967,45.6,3797,43.6,51,0.6,"CYPRESS-FAIRBANKS ISD",402,4.6,2531,29.1,590,6.8,2167,24.9
"'101908",14,1.6,19,2.1,0,0,739,81.9,13,1.4,0,0,0,0,150,16.6,902,100,17,1.9,235,26.1,514,57,5,0.6,"DEER PARK ISD",33,3.7,311,34.5,86,9.5,333,36.9
"'101910",8,0.5,18,1.1,0,0,1412,84,84,5,1,0.1,10,0.6,173,10.3,1680,100,301,17.9,1399,83.3,1296,77.1,5,0.3,"GALENA PARK ISD",254,15.1,1099,65.4,163,9.7,52,3.1
"'101911",25,1.6,27,1.8,2,0.1,1232,80.9,83,5.4,0,0,0,0,208,13.7,1523,100,236,15.5,979,64.3,959,63,5,0.3,"GOOSE CREEK CISD",120,7.9,527,34.6,169,11.1,269,17.7
"'101912",130,1.1,513,4.4,10,0.1,9367,80.8,233,2,7,0.1,14,0.1,1967,17,11588,100,2541,21.9,8527,73.6,7049,60.8,27,0.2,"HOUSTON ISD",1601,13.8,5630,48.6,1024,8.8,1318,11.4
"'101913",56,1.8,122,3.8,15,0.5,2570,81.1,29,0.9,0,0,12,0.4,558,17.6,3169,100,725,22.9,1056,33.3,1096,34.6,7,0.2,"HUMBLE ISD",121,3.8,1524,48.1,218,6.9,1148,36.2
"'101914",156,2.6,894,15.1,9,0.2,4885,82.4,308,5.2,0,0,9,0.2,728,12.3,5930,100,714,12,1889,31.9,2151,36.3,13,0.2,"KATY ISD",385,6.5,1725,29.1,446,7.5,1993,33.6
"'101915",134,3.4,393,10.1,4,0.1,3043,78,157,4,0,0,9,0.2,692,17.7,3901,100,582,14.9,1666,42.7,1582,40.6,14,0.4,"KLEIN ISD",268,6.9,1628,41.7,326,8.4,1192,30.6
"'101916",10,1.9,8,1.6,2,0.4,364,70.8,5,1,0,0,0,0,145,28.2,514,100,36,7,197,38.3,258,50.2,4,0.8,"LA PORTE ISD",32,6.2,259,50.4,57,11.1,196,38.1
"'101917",28,0.8,155,4.2,0,0,2663,72.1,131,3.5,0,0,13,0.4,887,24,3694,100,275,7.4,2482,67.2,3013,81.6,4,0.1,"PASADENA ISD",446,12.1,1881,50.9,331,9,219,5.9
"'101919",39,1.8,77,3.6,6,0.3,1848,86.2,30,1.4,1,0,2,0.1,263,12.3,2144,100,849,39.6,1676,78.2,1007,47,13,0.6,"SPRING ISD",273,12.7,899,41.9,194,9,153,7.1
"'101920",41,1.7,169,7.1,0,0,1584,66.9,54,2.3,119,5,1,0,609,25.7,2367,100,120,5.1,1151,48.6,1293,54.6,4,0.2,"SPRING BRANCH ISD",398,16.8,1077,45.5,185,7.8,740,31.3
"'101921",46,3.8,80,6.6,0,0,1063,87.6,4,0.3,0,0,4,0.3,143,11.8,1214,100,69,5.7,257,21.2,375,30.9,2,0.2,"TOMBALL ISD",32,2.6,242,19.9,72,5.9,642,52.9
"'101924",7,1.1,4,0.6,0,0,538,85.1,5,0.8,0,0,1,0.2,88,13.9,632,100,178,28.2,469,74.2,419,66.3,1,0.2,"SHELDON ISD",83,13.1,465,73.6,43,6.8,23,3.6
"'101925",1,0.4,1,0.4,0,0,220,94.8,3,1.3,0,0,0,0,9,3.9,232,100,8,3.4,110,47.4,62,26.7,0,0,"HUFFMAN ISD",10,4.3,59,25.4,27,11.6,160,69
"'102901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"KARNACK ISD",.,.,.,.,.,.,.,.
"'102902",5,1.6,3,1,0,0,266,86.9,0,0,0,0,0,0,40,13.1,306,100,130,42.5,164,53.6,108,35.3,2,0.7,"MARSHALL ISD",17,5.6,192,62.7,15,4.9,58,19
"'102903",4,6.3,0,0,0,0,50,79.4,2,3.2,0,0,0,0,11,17.5,63,100,13,20.6,36,57.1,16,25.4,0,0,"WASKOM ISD",1,1.6,9,14.3,6,9.5,30,47.6
"'102904",59,4.5,27,2,0,0,1008,76.3,24,1.8,0,0,1,0.1,288,21.8,1321,100,152,11.5,520,39.4,405,30.7,3,0.2,"HALLSVILLE ISD",40,3,881,66.7,152,11.5,675,51.1
"'102905",1,1.6,0,0,0,0,64,100,0,0,0,0,0,0,0,0,64,100,3,4.7,26,40.6,7,10.9,0,0,"HARLETON ISD",0,0,20,31.3,8,12.5,53,82.8
"'102906",4,6.2,0,0,0,0,59,90.8,0,0,0,0,0,0,6,9.2,65,100,4,6.2,20,30.8,3,4.6,1,1.5,"ELYSIAN FIELDS ISD",0,0,21,32.3,8,12.3,53,81.5
"'103901",0,0,0,0,0,0,4,100,0,0,0,0,0,0,0,0,4,100,0,0,1,25,0,0,0,0,"CHANNING ISD",0,0,4,100,0,0,4,100
"'103902",0,0,0,0,0,0,13,86.7,1,6.7,0,0,0,0,1,6.7,15,100,0,0,6,40,7,46.7,0,0,"HARTLEY ISD",1,6.7,4,26.7,2,13.3,8,53.3
"'104901",1,2.3,0,0,0,0,30,68.2,1,2.3,0,0,0,0,13,29.5,44,100,1,2.3,16,36.4,14,31.8,0,0,"HASKELL CISD",0,0,23,52.3,6,13.6,28,63.6
"'104903",0,0,0,0,0,0,5,71.4,2,28.6,0,0,0,0,0,0,7,100,0,0,7,100,4,57.1,0,0,"RULE ISD",1,14.3,7,100,1,14.3,3,42.9
"'104907",0,0,0,0,0,0,5,83.3,0,0,0,0,0,0,1,16.7,6,100,0,0,5,83.3,4,66.7,0,0,"PAINT CREEK ISD",0,0,1,16.7,1,16.7,2,33.3
"'105801",1,4.3,0,0,0,0,8,34.8,10,43.5,0,0,0,0,5,21.7,23,100,0,0,3,13,7,30.4,0,0,"KATHERINE ANNE PORTER SCHOOL",0,0,4,17.4,0,0,15,65.2
"'105802",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"TEXAS PREPARATORY SCHOOL",.,.,.,.,.,.,.,.
"'105803",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,2,100,0,0,2,100,0,0,0,0,"KI CHARTER ACADEMY",0,0,2,100,1,50,2,100
"'105902",4,0.8,12,2.5,1,0.2,331,69.7,8,1.7,0,0,0,0,136,28.6,475,100,30,6.3,304,64,331,69.7,1,0.2,"SAN MARCOS CISD",25,5.3,272,57.3,46,9.7,96,20.2
"'105904",20,4,9,1.8,0,0,425,85.5,3,0.6,1,0.2,0,0,68,13.7,497,100,5,1,38,7.6,106,21.3,2,0.4,"DRIPPING SPRINGS ISD",8,1.6,99,19.9,41,8.2,355,71.4
"'105905",5,3,1,0.6,0,0,157,95.2,4,2.4,0,0,0,0,4,2.4,165,100,1,0.6,27,16.4,45,27.3,0,0,"WIMBERLEY ISD",3,1.8,22,13.3,10,6.1,113,68.5
"'105906",17,1.3,13,1,1,0.1,955,71,157,11.7,0,0,2,0.1,232,17.2,1346,100,44,3.3,507,37.7,887,65.9,0,0,"HAYS CISD",114,8.5,523,38.9,119,8.8,384,28.5
"'106901",0,0,0,0,0,0,65,97,0,0,0,0,0,0,2,3,67,100,0,0,28,41.8,28,41.8,0,0,"CANADIAN ISD",2,3,10,14.9,3,4.5,39,58.2
"'107901",9,4.6,0,0,0,0,185,95.4,0,0,1,0.5,0,0,8,4.1,194,100,19,9.8,131,67.5,94,48.5,1,0.5,"ATHENS ISD",30,15.5,106,54.6,18,9.3,71,36.6
"'107902",5,3,1,0.6,0,0,164,97,1,0.6,0,0,0,0,4,2.4,169,100,14,8.3,65,38.5,29,17.2,0,0,"BROWNSBORO ISD",5,3,74,43.8,15,8.9,120,71
"'107904",0,0,0,0,0,0,22,81.5,0,0,0,0,0,0,5,18.5,27,100,0,0,14,51.9,2,7.4,0,0,"CROSS ROADS ISD",0,0,7,25.9,2,7.4,25,92.6
"'107905",3,2.5,0,0,0,0,94,77.7,2,1.7,0,0,0,0,25,20.7,121,100,2,1.7,77,63.6,21,17.4,2,1.7,"EUSTACE ISD",0,0,28,23.1,14,11.6,93,76.9
"'107906",2,2.5,0,0,0,0,79,98.8,0,0,0,0,0,0,1,1.3,80,100,10,12.5,47,58.8,15,18.8,0,0,"MALAKOFF ISD",0,0,16,20,5,6.3,53,66.3
"'107907",0,0,0,0,0,0,7,87.5,1,12.5,0,0,0,0,0,0,8,100,1,12.5,6,75,0,0,0,0,"TRINIDAD ISD",0,0,0,0,1,12.5,7,87.5
"'107908",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"MURCHISON ISD",.,.,.,.,.,.,.,.
"'107910",1,4.3,0,0,0,0,19,82.6,3,13,0,0,0,0,1,4.3,23,100,4,17.4,12,52.2,4,17.4,0,0,"LAPOYNOR ISD",1,4.3,5,21.7,3,13,14,60.9
"'108802",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"HORIZON MONTESSORI PUBLIC SCHOOLS",.,.,.,.,.,.,.,.
"'108804",0,0,0,0,0,0,143,86.7,0,0,0,0,0,0,22,13.3,165,100,0,0,149,90.3,163,98.8,0,0,"TRIUMPH PUBLIC HIGH SCHOOLS-RIO GRANDE VALLEY",39,23.6,136,82.4,31,18.8,2,1.2
"'108807",3,0.2,7,0.5,1,0.1,1344,95.7,49,3.5,0,0,0,0,12,0.9,1405,100,29,2.1,1235,87.9,1338,95.2,1,0.1,"IDEA PUBLIC SCHOOLS",296,21.1,683,48.6,70,5,26,1.9
"'108808",0,0,1,0.7,0,0,139,97.9,2,1.4,0,0,0,0,1,0.7,142,100,0,0,98,69,141,99.3,0,0,"VANGUARD ACADEMY",18,12.7,40,28.2,11,7.7,0,0
"'108809",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"EXCELLENCE IN LEADERSHIP ACADEMY",.,.,.,.,.,.,.,.
"'108902",0,0,0,0,0,0,844,87,97,10,0,0,0,0,29,3,970,100,1,0.1,898,92.6,968,99.8,0,0,"DONNA ISD",322,33.2,608,62.7,79,8.1,1,0.1
"'108903",0,0,0,0,0,0,291,84.6,3,0.9,0,0,0,0,50,14.5,344,100,2,0.6,343,99.7,339,98.5,0,0,"EDCOUCH-ELSA ISD",45,13.1,205,59.6,38,11,3,0.9
"'108904",6,0.3,7,0.3,0,0,2012,85.8,7,0.3,4,0.2,13,0.6,309,13.2,2345,100,4,0.2,1784,76.1,2301,98.1,0,0,"EDINBURG CISD",307,13.1,1083,46.2,162,6.9,27,1.2
"'108905",0,0,0,0,0,0,171,67.6,71,28.1,0,0,0,0,11,4.3,253,100,0,0,229,90.5,253,100,0,0,"HIDALGO ISD",102,40.3,188,74.3,16,6.3,0,0
"'108906",1,0.1,28,1.7,0,0,1575,96.4,5,0.3,0,0,0,0,54,3.3,1634,100,3,0.2,1066,65.2,1541,94.3,1,0.1,"MCALLEN ISD",249,15.2,823,50.4,156,9.5,60,3.7
"'108907",0,0,0,0,0,0,276,85.7,5,1.6,0,0,0,0,41,12.7,322,100,0,0,271,84.2,319,99.1,0,0,"MERCEDES ISD",32,9.9,211,65.5,30,9.3,3,0.9
"'108908",0,0,4,0.4,0,0,968,91.6,5,0.5,1,0.1,0,0,83,7.9,1057,100,1,0.1,896,84.8,1044,98.8,0,0,"MISSION CISD",213,20.2,692,65.5,64,6.1,8,0.8
"'108909",1,0,5,0.2,0,0,2158,95,26,1.1,3,0.1,13,0.6,72,3.2,2272,100,3,0.1,2136,94,2255,99.3,0,0,"PHARR-SAN JUAN-ALAMO ISD",549,24.2,1085,47.8,188,8.3,8,0.4
"'108910",0,0,0,0,0,0,111,91,1,0.8,0,0,0,0,10,8.2,122,100,0,0,122,100,122,100,0,0,"PROGRESO ISD",15,12.3,35,28.7,9,7.4,0,0
"'108911",4,0.5,10,1.1,1,0.1,804,91.9,15,1.7,0,0,0,0,56,6.4,875,100,5,0.6,472,53.9,803,91.8,0,0,"SHARYLAND ISD",88,10.1,299,34.2,60,6.9,52,5.9
"'108912",0,0,0,0,0,0,1595,87.1,11,0.6,12,0.7,6,0.3,207,11.3,1831,100,0,0,1714,93.6,1826,99.7,0,0,"LA JOYA ISD",705,38.5,1332,72.7,146,8,5,0.3
"'108913",0,0,1,0.1,0,0,838,76.6,29,2.7,0,0,1,0.1,226,20.7,1094,100,3,0.3,866,79.2,1077,98.4,3,0.3,"WESLACO ISD",179,16.4,560,51.2,88,8,10,0.9
"'108914",0,0,0,0,0,0,38,97.4,0,0,0,0,0,0,1,2.6,39,100,0,0,38,97.4,39,100,0,0,"LA VILLA ISD",6,15.4,23,59,3,7.7,0,0
"'108915",0,0,0,0,0,0,52,94.5,2,3.6,0,0,0,0,1,1.8,55,100,0,0,53,96.4,55,100,0,0,"MONTE ALTO ISD",16,29.1,27,49.1,6,10.9,0,0
"'108916",0,0,0,0,0,0,303,99,0,0,0,0,0,0,3,1,306,100,1,0.3,286,93.5,304,99.3,0,0,"VALLEY VIEW ISD",111,36.3,160,52.3,9,2.9,1,0.3
"'109901",2,12.5,0,0,0,0,15,93.8,0,0,0,0,0,0,1,6.3,16,100,0,0,2,12.5,2,12.5,0,0,"ABBOTT ISD",0,0,3,18.8,1,6.3,12,75
"'109902",1,7.7,0,0,0,0,10,76.9,0,0,0,0,0,0,3,23.1,13,100,0,0,7,53.8,6,46.2,0,0,"BYNUM ISD",0,0,1,7.7,3,23.1,6,46.2
"'109903",1,5.3,0,0,0,0,19,100,0,0,0,0,0,0,0,0,19,100,0,0,8,42.1,2,10.5,0,0,"COVINGTON ISD",1,5.3,13,68.4,2,10.5,16,84.2
"'109904",6,4.8,1,0.8,0,0,115,91.3,0,0,0,0,0,0,11,8.7,126,100,19,15.1,66,52.4,71,56.3,0,0,"HILLSBORO ISD",4,3.2,74,58.7,14,11.1,29,23
"'109905",1,3.8,0,0,0,0,15,57.7,0,0,0,0,0,0,11,42.3,26,100,1,3.8,16,61.5,9,34.6,0,0,"HUBBARD ISD",0,0,13,50,5,19.2,15,57.7
"'109907",3,7.3,0,0,0,0,32,78,0,0,0,0,0,0,9,22,41,100,2,4.9,28,68.3,19,46.3,1,2.4,"ITASCA ISD",4,9.8,13,31.7,5,12.2,16,39
"'109908",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"MALONE ISD",.,.,.,.,.,.,.,.
"'109910",1,12.5,0,0,0,0,8,100,0,0,0,0,0,0,0,0,8,100,1,12.5,5,62.5,4,50,0,0,"MOUNT CALM ISD",0,0,0,0,1,12.5,2,25
"'109911",2,2.2,1,1.1,0,0,78,83.9,0,0,0,0,1,1.1,14,15.1,93,100,8,8.6,45,48.4,19,20.4,1,1.1,"WHITNEY ISD",2,2.2,28,30.1,7,7.5,62,66.7
"'109912",0,0,0,0,0,0,16,84.2,0,0,0,0,0,0,3,15.8,19,100,0,0,7,36.8,3,15.8,0,0,"AQUILLA ISD",0,0,3,15.8,1,5.3,16,84.2
"'109913",0,0,0,0,0,0,26,81.3,0,0,0,0,0,0,6,18.8,32,100,0,0,21,65.6,8,25,1,3.1,"BLUM ISD",0,0,14,43.8,5,15.6,23,71.9
"'109914",0,0,0,0,0,0,13,76.5,0,0,0,0,0,0,4,23.5,17,100,0,0,13,76.5,9,52.9,0,0,"PENELOPE ISD",1,5.9,1,5.9,4,23.5,8,47.1
"'110901",0,0,0,0,0,0,7,87.5,1,12.5,0,0,0,0,0,0,8,100,0,0,7,87.5,6,75,0,0,"ANTON ISD",0,0,6,75,2,25,2,25
"'110902",2,1.2,1,0.6,1,0.6,164,96.5,1,0.6,0,0,0,0,5,2.9,170,100,9,5.3,94,55.3,116,68.2,0,0,"LEVELLAND ISD",4,2.4,104,61.2,13,7.6,41,24.1
"'110905",2,7.4,0,0,0,0,27,100,0,0,0,0,0,0,0,0,27,100,0,0,8,29.6,6,22.2,0,0,"ROPES ISD",0,0,3,11.1,2,7.4,19,70.4
"'110906",0,0,0,0,0,0,35,94.6,1,2.7,0,0,0,0,1,2.7,37,100,0,0,17,45.9,18,48.6,0,0,"SMYER ISD",0,0,9,24.3,6,16.2,19,51.4
"'110907",0,0,0,0,0,0,35,94.6,0,0,0,0,0,0,2,5.4,37,100,0,0,12,32.4,21,56.8,0,0,"SUNDOWN ISD",0,0,6,16.2,2,5.4,16,43.2
"'110908",1,11.1,0,0,0,0,9,100,0,0,0,0,0,0,0,0,9,100,0,0,4,44.4,4,44.4,0,0,"WHITHARRAL ISD",0,0,2,22.2,0,0,4,44.4
"'111801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"LAKE GRANBURY ACADEMY CHARTER SCHOOL",.,.,.,.,.,.,.,.
"'111901",9,2.1,6,1.4,1,0.2,345,78.8,4,0.9,0,0,1,0.2,88,20.1,438,100,7,1.6,191,43.6,108,24.7,4,0.9,"GRANBURY ISD",23,5.3,149,34,38,8.7,303,69.2
"'111902",0,0,0,0,0,0,27,90,0,0,0,0,0,0,3,10,30,100,1,3.3,17,56.7,4,13.3,0,0,"LIPAN ISD",0,0,8,26.7,3,10,25,83.3
"'111903",1,2.1,0,0,0,0,44,91.7,0,0,0,0,0,0,4,8.3,48,100,2,4.2,20,41.7,2,4.2,0,0,"TOLAR ISD",1,2.1,10,20.8,2,4.2,43,89.6
"'112901",5,1.8,5,1.8,0,0,218,79.6,40,14.6,0,0,0,0,16,5.8,274,100,31,11.3,128,46.7,90,32.8,1,0.4,"SULPHUR SPRINGS ISD",30,10.9,135,49.3,33,12,142,51.8
"'112905",1,3,0,0,0,0,25,75.8,1,3,0,0,0,0,7,21.2,33,100,0,0,15,45.5,5,15.2,0,0,"CUMBY ISD",0,0,14,42.4,8,24.2,27,81.8
"'112906",1,2.2,0,0,0,0,45,100,0,0,0,0,0,0,0,0,45,100,1,2.2,29,64.4,13,28.9,0,0,"NORTH HOPKINS ISD",3,6.7,17,37.8,6,13.3,30,66.7
"'112907",3,15.8,0,0,0,0,14,73.7,5,26.3,0,0,0,0,0,0,19,100,0,0,7,36.8,3,15.8,0,0,"MILLER GROVE ISD",0,0,3,15.8,1,5.3,13,68.4
"'112908",0,0,0,0,0,0,38,80.9,0,0,0,0,0,0,9,19.1,47,100,4,8.5,28,59.6,17,36.2,1,2.1,"COMO-PICKTON CISD",7,14.9,13,27.7,6,12.8,25,53.2
"'112909",0,0,0,0,0,0,18,100,0,0,0,0,0,0,0,0,18,100,0,0,12,66.7,5,27.8,0,0,"SALTILLO ISD",0,0,6,33.3,3,16.7,13,72.2
"'112910",0,0,0,0,0,0,7,46.7,8,53.3,0,0,0,0,0,0,15,100,1,6.7,6,40,1,6.7,0,0,"SULPHUR BLUFF ISD",0,0,7,46.7,2,13.3,13,86.7
"'113901",1,1.2,1,1.2,0,0,70,86.4,0,0,0,0,0,0,11,13.6,81,100,38,46.9,67,82.7,28,34.6,0,0,"CROCKETT ISD",4,4.9,22,27.2,14,17.3,13,16
"'113902",1,2.4,0,0,1,2.4,9,22,5,12.2,17,41.5,0,0,10,24.4,41,100,9,22,34,82.9,6,14.6,0,0,"GRAPELAND ISD",1,2.4,14,34.1,9,22,24,58.5
"'113903",1,3.4,0,0,0,0,27,93.1,2,6.9,0,0,0,0,0,0,29,100,4,13.8,15,51.7,3,10.3,0,0,"LOVELADY ISD",0,0,4,13.8,2,6.9,21,72.4
"'113905",0,0,0,0,0,0,31,83.8,0,0,0,0,0,0,6,16.2,37,100,0,0,16,43.2,4,10.8,0,0,"LATEXO ISD",0,0,16,43.2,5,13.5,33,89.2
"'113906",1,5.3,0,0,0,0,10,52.6,5,26.3,0,0,0,0,4,21.1,19,100,5,26.3,10,52.6,0,0,1,5.3,"KENNARD ISD",0,0,8,42.1,4,21.1,12,63.2
"'114901",6,2.3,0,0,0,0,162,63,6,2.3,0,0,1,0.4,88,34.2,257,100,17,6.6,151,58.8,164,63.8,0,0,"BIG SPRING ISD",10,3.9,149,58,33,12.8,70,27.2
"'114902",3,4.2,0,0,0,0,62,87.3,5,7,0,0,0,0,4,5.6,71,100,0,0,25,35.2,28,39.4,0,0,"COAHOMA ISD",0,0,15,21.1,5,7,40,56.3
"'114904",0,0,1,2.4,0,0,36,87.8,3,7.3,0,0,0,0,2,4.9,41,100,1,2.4,11,26.8,6,14.6,2,4.9,"FORSAN ISD",0,0,12,29.3,4,9.8,31,75.6
"'115901",0,0,0,0,0,0,19,86.4,0,0,0,0,0,0,3,13.6,22,100,0,0,20,90.9,22,100,0,0,"FT HANCOCK ISD",5,22.7,9,40.9,0,0,0,0
"'115902",0,0,0,0,0,0,16,100,0,0,0,0,0,0,0,0,16,100,1,6.3,10,62.5,11,68.8,0,0,"SIERRA BLANCA ISD",1,6.3,11,68.8,2,12.5,4,25
"'115903",0,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,2,100,0,0,2,100,1,50,0,0,"DELL CITY ISD",0,0,0,0,0,0,1,50
"'116901",5,3.6,0,0,0,0,114,82.6,23,16.7,0,0,0,0,1,0.7,138,100,3,2.2,36,26.1,29,21,1,0.7,"CADDO MILLS ISD",2,1.4,19,13.8,12,8.7,100,72.5
"'116902",1,2.6,0,0,0,0,34,87.2,2,5.1,0,0,0,0,3,7.7,39,100,1,2.6,19,48.7,11,28.2,0,0,"CELESTE ISD",0,0,6,15.4,4,10.3,26,66.7
"'116903",5,4.7,1,0.9,4,3.8,90,84.9,0,0,0,0,0,0,16,15.1,106,100,20,18.9,64,60.4,32,30.2,1,0.9,"COMMERCE ISD",11,10.4,67,63.2,13,12.3,43,40.6
"'116905",12,3.5,6,1.8,1,0.3,300,88,1,0.3,0,0,1,0.3,39,11.4,341,100,51,15,211,61.9,160,46.9,3,0.9,"GREENVILLE ISD",59,17.3,125,36.7,35,10.3,108,31.7
"'116906",3,3.7,0,0,0,0,72,88.9,5,6.2,0,0,0,0,4,4.9,81,100,1,1.2,24,29.6,6,7.4,1,1.2,"LONE OAK ISD",2,2.5,40,49.4,10,12.3,70,86.4
"'116908",2,1.2,0,0,0,0,118,72.8,3,1.9,1,0.6,0,0,40,24.7,162,100,2,1.2,78,48.1,58,35.8,1,0.6,"QUINLAN ISD",8,4.9,95,58.6,15,9.3,99,61.1
"'116909",1,2.3,1,2.3,0,0,40,93,1,2.3,0,0,0,0,2,4.7,43,100,3,7,18,41.9,8,18.6,1,2.3,"WOLFE CITY ISD",0,0,13,30.2,6,14,29,67.4
"'116910",0,0,0,0,0,0,27,96.4,0,0,0,0,0,0,1,3.6,28,100,0,0,17,60.7,7,25,0,0,"CAMPBELL ISD",0,0,12,42.9,4,14.3,21,75
"'116915",1,1.9,0,0,0,0,49,94.2,1,1.9,0,0,0,0,2,3.8,52,100,2,3.8,20,38.5,27,51.9,0,0,"BLAND ISD",5,9.6,8,15.4,4,7.7,22,42.3
"'116916",2,5.4,1,2.7,0,0,34,91.9,0,0,0,0,0,0,3,8.1,37,100,0,0,10,27,7,18.9,0,0,"BOLES ISD",1,2.7,6,16.2,5,13.5,27,73
"'117901",4,2,0,0,1,0.5,153,77.7,2,1,0,0,0,0,42,21.3,197,100,4,2,90,45.7,99,50.3,1,0.5,"BORGER ISD",14,7.1,102,51.8,24,12.2,88,44.7
"'117903",1,2.2,0,0,0,0,36,78.3,0,0,0,0,0,0,10,21.7,46,100,0,0,15,32.6,3,6.5,0,0,"SANFORD-FRITCH ISD",0,0,16,34.8,9,19.6,42,91.3
"'117904",2,2.7,0,0,0,0,57,78.1,6,8.2,0,0,0,0,10,13.7,73,100,1,1.4,20,27.4,17,23.3,4,5.5,"PLEMONS-STINNETT-PHILLIPS CISD",0,0,8,11,8,11,49,67.1
"'117907",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"SPRING CREEK ISD",.,.,.,.,.,.,.,.
"'118902",0,0,0,0,0,0,20,83.3,0,0,0,0,0,0,4,16.7,24,100,0,0,13,54.2,15,62.5,0,0,"IRION COUNTY ISD",0,0,11,45.8,4,16.7,9,37.5
"'119901",0,0,0,0,0,0,21,100,0,0,0,0,0,0,0,0,21,100,0,0,9,42.9,2,9.5,1,4.8,"BRYSON ISD",0,0,10,47.6,5,23.8,18,85.7
"'119902",1,1.8,0,0,0,0,47,82.5,4,7,0,0,0,0,6,10.5,57,100,0,0,34,59.6,21,36.8,1,1.8,"JACKSBORO ISD",9,15.8,19,33.3,6,10.5,34,59.6
"'119903",1,3.7,0,0,0,0,25,92.6,1,3.7,0,0,0,0,1,3.7,27,100,0,0,17,63,3,11.1,0,0,"PERRIN-WHITT CISD",0,0,8,29.6,3,11.1,23,85.2
"'120901",1,1.1,0,0,0,0,84,88.4,6,6.3,0,0,0,0,5,5.3,95,100,9,9.5,49,51.6,46,48.4,0,0,"EDNA ISD",3,3.2,49,51.6,10,10.5,39,41.1
"'120902",0,0,0,0,0,0,41,91.1,2,4.4,0,0,0,0,2,4.4,45,100,2,4.4,19,42.2,22,48.9,0,0,"GANADO ISD",0,0,16,35.6,5,11.1,21,46.7
"'120905",0,0,0,0,0,0,71,83.5,0,0,0,0,0,0,14,16.5,85,100,1,1.2,26,30.6,29,34.1,0,0,"INDUSTRIAL ISD",0,0,38,44.7,8,9.4,55,64.7
"'121902",0,0,0,0,0,0,21,95.5,0,0,0,0,0,0,1,4.5,22,100,1,4.5,8,36.4,0,0,0,0,"BROOKELAND ISD",0,0,7,31.8,1,4.5,21,95.5
"'121903",1,1,0,0,0,0,54,55.1,24,24.5,0,0,0,0,20,20.4,98,100,3,3.1,42,42.9,5,5.1,0,0,"BUNA ISD",0,0,63,64.3,12,12.2,89,90.8
"'121904",6,3.9,0,0,0,0,114,73.5,28,18.1,0,0,0,0,13,8.4,155,100,51,32.9,117,75.5,39,25.2,1,0.6,"JASPER ISD",8,5.2,98,63.2,17,11,58,37.4
"'121905",2,2.4,1,1.2,0,0,80,95.2,0,0,0,0,0,0,4,4.8,84,100,4,4.8,51,60.7,9,10.7,0,0,"KIRBYVILLE CISD",4,4.8,43,51.2,8,9.5,68,81
"'121906",0,0,0,0,0,0,28,80,1,2.9,1,2.9,0,0,5,14.3,35,100,0,0,10,28.6,1,2.9,0,0,"EVADALE ISD",0,0,3,8.6,8,22.9,34,97.1
"'122901",0,0,0,0,0,0,12,92.3,0,0,0,0,0,0,1,7.7,13,100,0,0,5,38.5,7,53.8,0,0,"FT DAVIS ISD",0,0,3,23.1,3,23.1,6,46.2
"'122902",0,0,0,0,0,0,2,66.7,1,33.3,0,0,0,0,0,0,3,100,0,0,1,33.3,1,33.3,0,0,"VALENTINE ISD",0,0,1,33.3,0,0,2,66.7
"'123803",0,0,0,0,0,0,0,0,17,47.2,0,0,19,52.8,0,0,36,100,29,80.6,25,69.4,6,16.7,0,0,"TEKOA ACADEMY OF ACCELERATED STUDIES STEM SCHOOL",0,0,24,66.7,2,5.6,1,2.8
