DISTRICT,D20GR20N,D20GR20R,D30GR20N,D30GR20R,D40GR20N,D40GR20R,DA0GA20N,DA0GA20P,DA0GE20N,DA0GE20P,DA0GH20N,DA0GH20P,DA0GM20N,DA0GM20P,DA0GN20N,DA0GN20P,DA0GR20N,DA0GR20R,DB0GR20N,DB0GR20R,DE0GR20N,DE0GR20R,DH0GR20N,DH0GR20R,DI0GR20N,DI0GR20R,DISTNAME,DL0GR20N,DL0GR20R,DR0GR20N,DR0GR20R,DS0GR20N,DS0GR20R,DW0GR20N,DW0GR20R
"'024901",0,0,0,0,0,0,59,66.3,12,13.5,0,0,0,0,18,20.2,89,100,0,0,57,64,85,95.5,0,0,"BROOKS COUNTY ISD",1,1.1,31,34.8,7,7.9,4,4.5
"'025901",1,1.2,0,0,0,0,64,75.3,5,5.9,0,0,0,0,16,18.8,85,100,4,4.7,46,54.1,22,25.9,0,0,"BANGS ISD",0,0,21,24.7,9,10.6,58,68.2
"'025902",11,5,2,0.9,0,0,190,86.8,13,5.9,0,0,0,0,16,7.3,219,100,12,5.5,98,44.7,86,39.3,0,0,"BROWNWOOD ISD",0,0,76,34.7,19,8.7,108,49.3
"'025904",0,0,0,0,0,0,11,84.6,0,0,0,0,0,0,2,15.4,13,100,0,0,5,38.5,1,7.7,0,0,"BLANKET ISD",0,0,4,30.8,0,0,12,92.3
"'025905",0,0,0,0,0,0,5,41.7,7,58.3,0,0,0,0,0,0,12,100,0,0,7,58.3,2,16.7,0,0,"MAY ISD",0,0,5,41.7,1,8.3,10,83.3
"'025906",0,0,0,0,0,0,12,100,0,0,0,0,0,0,0,0,12,100,0,0,5,41.7,0,0,0,0,"ZEPHYR ISD",0,0,0,0,0,0,12,100
"'025908",0,0,0,0,0,0,11,73.3,0,0,0,0,0,0,4,26.7,15,100,0,0,5,33.3,3,20,0,0,"BROOKESMITH ISD",0,0,8,53.3,4,26.7,12,80
"'025909",4,4.9,3,3.7,0,0,71,86.6,5,6.1,0,0,0,0,6,7.3,82,100,0,0,30,36.6,19,23.2,0,0,"EARLY ISD",0,0,24,29.3,11,13.4,56,68.3
"'026901",2,1.5,0,0,0,0,103,79.2,2,1.5,0,0,1,0.8,24,18.5,130,100,7,5.4,69,53.1,51,39.2,0,0,"CALDWELL ISD",7,5.4,35,26.9,10,7.7,70,53.8
"'026902",0,0,0,0,0,0,0,0,18,90,0,0,0,0,2,10,20,100,3,15,15,75,5,25,0,0,"SOMERVILLE ISD",2,10,8,40,3,15,12,60
"'026903",2,5.6,0,0,0,0,26,72.2,0,0,0,0,0,0,10,27.8,36,100,7,19.4,27,75,16,44.4,0,0,"SNOOK ISD",0,0,16,44.4,4,11.1,11,30.6
"'027903",5,2.3,1,0.5,0,0,166,74.8,18,8.1,3,1.4,0,0,35,15.8,222,100,0,0,111,50,69,31.1,2,0.9,"BURNET CISD",5,2.3,104,46.8,25,11.3,145,65.3
"'027904",7,2.2,1,0.3,1,0.3,239,76.1,15,4.8,0,0,0,0,60,19.1,314,100,9,2.9,184,58.6,141,44.9,0,0,"MARBLE FALLS ISD",21,6.7,133,42.4,31,9.9,155,49.4
"'028902",7,1.8,0,0,0,0,291,72.9,13,3.3,1,0.3,0,0,94,23.6,399,100,13,3.3,221,55.4,291,72.9,3,0.8,"LOCKHART ISD",52,13,174,43.6,52,13,85,21.3
"'028903",1,1.2,1,1.2,0,0,38,45.2,17,20.2,0,0,2,2.4,27,32.1,84,100,2,2.4,56,66.7,62,73.8,1,1.2,"LULING ISD",6,7.1,35,41.7,7,8.3,17,20.2
"'028906",0,0,0,0,0,0,12,100,0,0,0,0,0,0,0,0,12,100,2,16.7,10,83.3,7,58.3,0,0,"PRAIRIE LEA ISD",0,0,2,16.7,1,8.3,3,25
"'029901",5,1.6,17,5.6,0,0,285,93.4,0,0,0,0,0,0,20,6.6,305,100,3,1,131,43,190,62.3,0,0,"CALHOUN COUNTY ISD",17,5.6,123,40.3,31,10.2,90,29.5
"'030901",0,0,0,0,0,0,16,72.7,0,0,0,0,0,0,6,27.3,22,100,0,0,14,63.6,4,18.2,1,4.5,"CROSS PLAINS ISD",2,9.1,9,40.9,1,4.5,17,77.3
"'030902",3,2.8,0,0,0,0,69,64.5,22,20.6,0,0,0,0,16,15,107,100,2,1.9,41,38.3,18,16.8,0,0,"CLYDE CISD",1,0.9,45,42.1,13,12.1,84,78.5
"'030903",0,0,0,0,0,0,18,81.8,0,0,0,0,0,0,4,18.2,22,100,0,0,12,54.5,5,22.7,0,0,"BAIRD ISD",0,0,8,36.4,6,27.3,17,77.3
"'030906",2,6.5,0,0,0,0,29,93.5,0,0,0,0,0,0,2,6.5,31,100,0,0,12,38.7,4,12.9,0,0,"EULA ISD",0,0,5,16.1,3,9.7,25,80.6
"'031901",0,0,4,0.2,1,0,2455,93.5,48,1.8,2,0.1,21,0.8,100,3.8,2626,100,2,0.1,2241,85.3,2610,99.4,0,0,"BROWNSVILLE ISD",366,13.9,1525,58.1,277,10.5,9,0.3
"'031903",8,0.6,10,0.8,2,0.2,1196,89.9,12,0.9,1,0.1,6,0.5,115,8.6,1330,100,5,0.4,986,74.1,1229,92.4,1,0.1,"HARLINGEN CISD",91,6.8,634,47.7,121,9.1,75,5.6
"'031905",0,0,0,0,0,0,256,97.7,0,0,2,0.8,0,0,4,1.5,262,100,0,0,210,80.2,254,96.9,0,0,"LA FERIA ISD",18,6.9,86,32.8,13,5,8,3.1
"'031906",0,0,3,0.4,0,0,706,87.7,4,0.5,0,0,5,0.6,90,11.2,805,100,1,0.1,660,82,779,96.8,0,0,"LOS FRESNOS CISD",58,7.2,243,30.2,56,7,22,2.7
"'031909",0,0,0,0,0,0,127,87,19,13,0,0,0,0,0,0,146,100,0,0,114,78.1,133,91.1,0,0,"POINT ISABEL ISD",19,13,120,82.2,9,6.2,13,8.9
"'031911",0,0,0,0,0,0,122,87.1,0,0,0,0,2,1.4,16,11.4,140,100,0,0,110,78.6,136,97.1,1,0.7,"RIO HONDO ISD",6,4.3,82,58.6,18,12.9,3,2.1
"'031912",1,0.1,1,0.1,1,0.1,640,95,0,0,0,0,0,0,34,5,674,100,0,0,567,84.1,667,99,0,0,"SAN BENITO CISD",67,9.9,220,32.6,50,7.4,4,0.6
"'031913",0,0,0,0,0,0,55,88.7,0,0,0,0,0,0,7,11.3,62,100,0,0,60,96.8,61,98.4,0,0,"SANTA MARIA ISD",11,17.7,25,40.3,1,1.6,1,1.6
"'031914",0,0,0,0,0,0,64,98.5,0,0,0,0,0,0,1,1.5,65,100,1,1.5,49,75.4,63,96.9,0,0,"SANTA ROSA ISD",4,6.2,23,35.4,2,3.1,1,1.5
"'031916",1,0.2,51,8.1,0,0,622,98.3,9,1.4,0,0,0,0,2,0.3,633,100,3,0.5,382,60.3,555,87.7,0,0,"SOUTH TEXAS ISD",8,1.3,120,19,24,3.8,23,3.6
"'032902",1,0.6,3,1.7,0,0,115,66.1,37,21.3,0,0,1,0.6,21,12.1,174,100,32,18.4,124,71.3,66,37.9,1,0.6,"PITTSBURG ISD",6,3.4,45,25.9,17,9.8,71,40.8
"'033901",0,0,0,0,0,0,13,100,0,0,0,0,0,0,0,0,13,100,0,0,2,15.4,1,7.7,0,0,"GROOM ISD",0,0,2,15.4,1,7.7,12,92.3
"'033902",1,1.7,0,0,0,0,48,82.8,2,3.4,0,0,0,0,8,13.8,58,100,0,0,11,19,3,5.2,0,0,"PANHANDLE ISD",0,0,9,15.5,7,12.1,54,93.1
"'033904",1,5,0,0,0,0,7,35,10,50,0,0,0,0,3,15,20,100,0,0,5,25,0,0,0,0,"WHITE DEER ISD",0,0,3,15,2,10,19,95
"'034901",3,2.5,0,0,0,0,93,76.9,17,14,0,0,0,0,11,9.1,121,100,43,35.5,63,52.1,7,5.8,2,1.7,"ATLANTA ISD",1,0.8,39,32.2,8,6.6,66,54.5
"'034902",1,7.7,0,0,0,0,2,15.4,11,84.6,0,0,0,0,0,0,13,100,3,23.1,8,61.5,2,15.4,0,0,"AVINGER ISD",0,0,3,23.1,0,0,7,53.8
"'034903",3,4.2,0,0,0,0,63,88.7,3,4.2,0,0,0,0,5,7,71,100,8,11.3,42,59.2,6,8.5,0,0,"HUGHES SPRINGS ISD",0,0,44,62,5,7,54,76.1
"'034905",0,0,0,0,0,0,52,91.2,0,0,0,0,0,0,5,8.8,57,100,8,14,29,50.9,1,1.8,0,0,"LINDEN-KILDARE CISD",0,0,6,10.5,7,12.3,48,84.2
"'034906",1,4,0,0,0,0,9,36,13,52,0,0,0,0,3,12,25,100,0,0,10,40,0,0,0,0,"MCLEOD ISD",0,0,8,32,3,12,24,96
"'034907",2,2.9,0,0,0,0,68,98.6,0,0,0,0,0,0,1,1.4,69,100,7,10.1,37,53.6,0,0,2,2.9,"QUEEN CITY ISD",0,0,14,20.3,5,7.2,58,84.1
"'034909",0,0,0,0,0,0,17,94.4,0,0,0,0,0,0,1,5.6,18,100,0,0,14,77.8,1,5.6,2,11.1,"BLOOMBURG ISD",0,0,5,27.8,2,11.1,15,83.3
"'035901",0,0,0,0,0,0,59,88.1,0,0,0,0,0,0,8,11.9,67,100,1,1.5,40,59.7,58,86.6,0,0,"DIMMITT ISD",10,14.9,23,34.3,5,7.5,8,11.9
"'035902",0,0,0,0,0,0,9,90,0,0,0,0,0,0,1,10,10,100,0,0,8,80,9,90,0,0,"HART ISD",1,10,7,70,1,10,1,10
"'035903",0,0,0,0,0,0,13,100,0,0,0,0,0,0,0,0,13,100,1,7.7,3,23.1,2,15.4,0,0,"NAZARETH ISD",0,0,2,15.4,1,7.7,10,76.9
"'036901",4,5.2,2,2.6,0,0,61,79.2,2,2.6,0,0,0,0,14,18.2,77,100,4,5.2,36,46.8,27,35.1,0,0,"ANAHUAC ISD",2,2.6,21,27.3,9,11.7,40,51.9
"'036902",7,1.9,7,1.9,1,0.3,352,95.1,0,0,0,0,1,0.3,17,4.6,370,100,15,4.1,75,20.3,107,28.9,1,0.3,"BARBERS HILL ISD",7,1.9,101,27.3,21,5.7,232,62.7
"'036903",2,1.8,3,2.7,0,0,85,75.2,16,14.2,0,0,0,0,12,10.6,113,100,11,9.7,54,47.8,37,32.7,0,0,"EAST CHAMBERS ISD",7,6.2,34,30.1,13,11.5,60,53.1
"'037901",1,2.4,0,0,0,0,39,92.9,0,0,0,0,0,0,3,7.1,42,100,17,40.5,24,57.1,8,19,0,0,"ALTO ISD",3,7.1,9,21.4,6,14.3,16,38.1
"'037904",5,1.6,2,0.6,0,0,258,80.4,0,0,0,0,0,0,63,19.6,321,100,56,17.4,259,80.7,176,54.8,5,1.6,"JACKSONVILLE ISD",32,10,124,38.6,25,7.8,77,24
"'037907",5,3.5,0,0,0,0,118,81.9,10,6.9,0,0,0,0,16,11.1,144,100,21,14.6,76,52.8,24,16.7,1,0.7,"RUSK ISD",3,2.1,47,32.6,11,7.6,93,64.6
"'037908",0,0,1,2.6,0,0,35,92.1,0,0,0,0,0,0,3,7.9,38,100,3,7.9,36,94.7,27,71.1,0,0,"NEW SUMMERFIELD ISD",5,13.2,14,36.8,5,13.2,7,18.4
"'037909",0,0,0,0,0,0,6,40,8,53.3,0,0,0,0,1,6.7,15,100,1,6.7,8,53.3,3,20,0,0,"WELLS ISD",0,0,7,46.7,5,33.3,11,73.3
"'038901",2,2.2,0,0,0,0,79,86.8,0,0,0,0,0,0,12,13.2,91,100,3,3.3,28,30.8,39,42.9,1,1.1,"CHILDRESS ISD",0,0,31,34.1,10,11,46,50.5
"'039902",2,3.4,0,0,0,0,51,86.4,0,0,0,0,0,0,8,13.6,59,100,0,0,15,25.4,10,16.9,2,3.4,"HENRIETTA ISD",0,0,17,28.8,4,6.8,45,76.3
"'039903",1,3.1,0,0,0,0,26,81.3,1,3.1,0,0,0,0,5,15.6,32,100,0,0,12,37.5,4,12.5,0,0,"PETROLIA CISD",1,3.1,4,12.5,4,12.5,27,84.4
"'039904",1,9.1,0,0,0,0,10,90.9,0,0,0,0,0,0,1,9.1,11,100,0,0,2,18.2,0,0,0,0,"BELLEVUE ISD",0,0,2,18.2,1,9.1,10,90.9
"'039905",0,0,0,0,0,0,5,71.4,0,0,0,0,0,0,2,28.6,7,100,0,0,6,85.7,1,14.3,0,0,"MIDWAY ISD",0,0,4,57.1,0,0,6,85.7
"'040901",1,3.4,0,0,0,0,18,62.1,1,3.4,0,0,0,0,10,34.5,29,100,0,0,19,65.5,25,86.2,0,0,"MORTON ISD",2,6.9,13,44.8,4,13.8,3,10.3
"'040902",0,0,0,0,0,0,20,87,1,4.3,0,0,0,0,2,8.7,23,100,0,0,12,52.2,11,47.8,0,0,"WHITEFACE CISD",0,0,8,34.8,3,13,12,52.2
"'041901",0,0,0,0,0,0,18,81.8,4,18.2,0,0,0,0,0,0,22,100,0,0,9,40.9,5,22.7,0,0,"BRONTE ISD",0,0,5,22.7,1,4.5,17,77.3
"'041902",1,5.9,0,0,0,0,6,35.3,6,35.3,0,0,0,0,5,29.4,17,100,0,0,9,52.9,5,29.4,0,0,"ROBERT LEE ISD",1,5.9,9,52.9,3,17.6,11,64.7
"'042901",1,2.4,0,0,0,0,23,54.8,5,11.9,0,0,0,0,14,33.3,42,100,2,4.8,17,40.5,15,35.7,0,0,"COLEMAN ISD",2,4.8,22,52.4,8,19,24,57.1
"'042903",0,0,0,0,0,0,11,91.7,0,0,0,0,0,0,1,8.3,12,100,0,0,12,100,6,50,0,0,"SANTA ANNA ISD",0,0,8,66.7,1,8.3,6,50
"'042905",0,0,1,9.1,0,0,0,0,8,72.7,0,0,1,9.1,2,18.2,11,100,0,0,10,90.9,4,36.4,0,0,"PANTHER CREEK CISD",0,0,1,9.1,1,9.1,6,54.5
"'043801",0,0,22,51.2,0,0,43,100,0,0,0,0,0,0,0,0,43,100,1,2.3,4,9.3,2,4.7,0,0,"IMAGINE INTERNATIONAL ACADEMY OF N",0,0,0,0,0,0,18,41.9
"'043802",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"LONE STAR LANGUAGE ACADEMY",.,.,.,.,.,.,.,.
"'043901",82,5.1,266,16.5,6,0.4,1433,88.7,44,2.7,0,0,5,0.3,134,8.3,1616,100,241,14.9,262,16.2,219,13.6,10,0.6,"ALLEN ISD",54,3.3,356,22,129,8,792,49
"'043902",7,3.3,3,1.4,0,0,201,96.2,0,0,0,0,0,0,8,3.8,209,100,29,13.9,102,48.8,67,32.1,0,0,"ANNA ISD",10,4.8,88,42.1,21,10,103,49.3
"'043903",10,4.8,2,1,0,0,173,83.6,30,14.5,2,1,0,0,2,1,207,100,7,3.4,37,17.9,49,23.7,0,0,"CELINA ISD",2,1,56,27.1,13,6.3,139,67.1
"'043904",3,2.5,0,0,0,0,103,87.3,6,5.1,0,0,0,0,9,7.6,118,100,3,2.5,44,37.3,29,24.6,2,1.7,"FARMERSVILLE ISD",5,4.2,31,26.3,10,8.5,81,68.6
"'043905",136,3.2,981,22.9,6,0.1,1377,32.1,36,0.8,1,0,11,0.3,2861,66.8,4286,100,515,12,577,13.5,635,14.8,16,0.4,"FRISCO ISD",90,2.1,552,12.9,237,5.5,1997,46.6
"'043907",48,2.5,92,4.8,5,0.3,1791,93,32,1.7,1,0.1,17,0.9,85,4.4,1926,100,257,13.3,485,25.2,484,25.1,15,0.8,"MCKINNEY ISD",80,4.2,420,21.8,146,7.6,1025,53.2
"'043908",10,4.7,3,1.4,1,0.5,151,71.6,32,15.2,0,0,0,0,28,13.3,211,100,27,12.8,36,17.1,32,15.2,3,1.4,"MELISSA ISD",2,0.9,26,12.3,23,10.9,135,64
"'043910",118,3,950,24.5,6,0.2,3279,84.5,143,3.7,1,0,23,0.6,436,11.2,3882,100,474,12.2,984,25.3,811,20.9,14,0.4,"PLANO ISD",220,5.7,687,17.7,287,7.4,1509,38.9
"'043911",10,3,4,1.2,0,0,317,95.5,1,0.3,0,0,0,0,14,4.2,332,100,36,10.8,189,56.9,144,43.4,0,0,"PRINCETON ISD",21,6.3,121,36.4,43,13,138,41.6
"'043912",47,5.9,55,6.8,1,0.1,744,92.7,18,2.2,0,0,2,0.2,39,4.9,803,100,97,12.1,69,8.6,122,15.2,4,0.5,"PROSPER ISD",13,1.6,137,17.1,51,6.4,477,59.4
"'043914",43,3.9,105,9.4,3,0.3,973,87.3,31,2.8,0,0,1,0.1,110,9.9,1115,100,162,14.5,305,27.4,274,24.6,4,0.4,"WYLIE ISD",48,4.3,242,21.7,90,8.1,524,47
"'043917",3,5.8,0,0,0,0,42,80.8,0,0,9,17.3,0,0,1,1.9,52,100,0,0,24,46.2,15,28.8,0,0,"BLUE RIDGE ISD",3,5.8,11,21.2,5,9.6,34,65.4
"'043918",2,1.3,2,1.3,0,0,121,77.6,24,15.4,0,0,0,0,11,7.1,156,100,8,5.1,76,48.7,58,37.2,1,0.6,"COMMUNITY ISD",10,6.4,54,34.6,15,9.6,85,54.5
"'043919",14,3.6,24,6.1,1,0.3,371,94.2,18,4.6,0,0,4,1,1,0.3,394,100,10,2.5,11,2.8,32,8.1,1,0.3,"LOVEJOY ISD",0,0,21,5.3,14,3.6,312,79.2
"'044902",1,2.5,0,0,0,0,36,90,1,2.5,0,0,0,0,3,7.5,40,100,3,7.5,21,52.5,17,42.5,0,0,"WELLINGTON ISD",2,5,14,35,4,10,19,47.5
"'045902",3,2.7,2,1.8,0,0,79,71.8,0,0,0,0,0,0,31,28.2,110,100,15,13.6,52,47.3,42,38.2,0,0,"COLUMBUS ISD",4,3.6,45,40.9,10,9.1,48,43.6
"'045903",0,0,0,0,0,0,12,17.1,58,82.9,0,0,0,0,0,0,70,100,8,11.4,48,68.6,41,58.6,0,0,"RICE CISD",2,2.9,48,68.6,7,10,21,30
"'045905",1,2,0,0,0,0,44,88,2,4,0,0,0,0,4,8,50,100,7,14,21,42,11,22,0,0,"WEIMAR ISD",4,8,18,36,5,10,31,62
"'046802",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"TRINITY CHARTER SCHOOL",.,.,.,.,.,.,.,.
"'046901",8,1.2,7,1.1,0,0,626,94.8,1,0.2,0,0,0,0,33,5,660,100,18,2.7,187,28.3,293,44.4,1,0.2,"NEW BRAUNFELS ISD",23,3.5,169,25.6,48,7.3,333,50.5
"'046902",44,2.7,36,2.2,0,0,1421,88.4,14,0.9,0,0,10,0.6,163,10.1,1608,100,45,2.8,407,25.3,595,37,7,0.4,"COMAL ISD",42,2.6,562,35,132,8.2,881,54.8
"'047901",1,1.4,0,0,0,0,68,94.4,0,0,0,0,0,0,4,5.6,72,100,0,0,43,59.7,42,58.3,1,1.4,"COMANCHE ISD",3,4.2,29,40.3,6,8.3,28,38.9
"'047902",1,2.4,0,0,0,0,38,90.5,1,2.4,0,0,0,0,3,7.1,42,100,1,2.4,20,47.6,14,33.3,0,0,"DE LEON ISD",2,4.8,15,35.7,1,2.4,26,61.9
"'047903",1,7.1,0,0,0,0,13,92.9,0,0,0,0,0,0,1,7.1,14,100,0,0,10,71.4,9,64.3,0,0,"GUSTINE ISD",2,14.3,4,28.6,2,14.3,4,28.6
"'047905",0,0,0,0,0,0,9,100,0,0,0,0,0,0,0,0,9,100,0,0,4,44.4,1,11.1,0,0,"SIDNEY ISD",0,0,5,55.6,2,22.2,8,88.9
"'048901",0,0,0,0,0,0,8,72.7,0,0,0,0,0,0,3,27.3,11,100,0,0,4,36.4,6,54.5,0,0,"EDEN CISD",0,0,8,72.7,2,18.2,5,45.5
"'048903",1,5.6,1,5.6,0,0,8,44.4,7,38.9,0,0,0,0,3,16.7,18,100,0,0,10,55.6,7,38.9,1,5.6,"PAINT ROCK ISD",0,0,1,5.6,0,0,8,44.4
"'049901",8,4.3,5,2.7,0,0,174,92.6,1,0.5,0,0,0,0,13,6.9,188,100,19,10.1,108,57.4,99,52.7,0,0,"GAINESVILLE ISD",21,11.2,71,37.8,14,7.4,57,30.3
"'049902",0,0,0,0,0,0,33,82.5,3,7.5,0,0,0,0,4,10,40,100,0,0,5,12.5,2,5,1,2.5,"MUENSTER ISD",0,0,5,12.5,7,17.5,37,92.5
"'049903",2,3.4,0,0,0,0,51,86.4,1,1.7,0,0,0,0,7,11.9,59,100,1,1.7,22,37.3,18,30.5,0,0,"VALLEY VIEW ISD",5,8.5,17,28.8,4,6.8,38,64.4
"'049905",1,1.3,1,1.3,0,0,66,85.7,4,5.2,0,0,0,0,7,9.1,77,100,0,0,27,35.1,6,7.8,1,1.3,"CALLISBURG ISD",2,2.6,15,19.5,7,9.1,68,88.3
"'049906",0,0,0,0,0,0,42,95.5,1,2.3,0,0,0,0,1,2.3,44,100,0,0,10,22.7,3,6.8,2,4.5,"ERA ISD",0,0,7,15.9,3,6.8,39,88.6
"'049907",1,2.2,1,2.2,0,0,45,97.8,0,0,0,0,0,0,1,2.2,46,100,0,0,4,8.7,1,2.2,2,4.3,"LINDSAY ISD",0,0,1,2.2,1,2.2,41,89.1
"'049908",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"WALNUT BEND ISD",.,.,.,.,.,.,.,.
"'049909",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"SIVELLS BEND ISD",.,.,.,.,.,.,.,.
"'050901",0,0,0,0,0,0,13,72.2,0,0,0,0,0,0,5,27.8,18,100,0,0,9,50,3,16.7,0,0,"EVANT ISD",1,5.6,8,44.4,1,5.6,15,83.3
"'050902",7,3.9,1,0.6,0,0,104,57.5,53,29.3,0,0,0,0,24,13.3,181,100,5,2.8,77,42.5,39,21.5,1,0.6,"GATESVILLE ISD",2,1.1,81,44.8,13,7.2,128,70.7
"'050904",0,0,0,0,0,0,12,75,2,12.5,0,0,0,0,2,12.5,16,100,0,0,10,62.5,5,31.3,0,0,"OGLESBY ISD",0,0,9,56.3,1,6.3,11,68.8
"'050909",0,0,0,0,0,0,17,89.5,0,0,0,0,0,0,2,10.5,19,100,0,0,10,52.6,2,10.5,0,0,"JONESBORO ISD",0,0,2,10.5,4,21.1,17,89.5
"'050910",39,7.2,11,2,14,2.6,405,75.3,27,5,0,0,2,0.4,104,19.3,538,100,108,20.1,243,45.2,133,24.7,5,0.9,"COPPERAS COVE ISD",13,2.4,150,27.9,52,9.7,228,42.4
"'051901",0,0,0,0,0,0,11,78.6,0,0,0,0,0,0,3,21.4,14,100,3,21.4,11,78.6,5,35.7,0,0,"PADUCAH ISD",0,0,8,57.1,3,21.4,6,42.9
"'052901",0,0,0,0,0,0,75,93.8,0,0,0,0,0,0,5,6.3,80,100,4,5,32,40,56,70,0,0,"CRANE ISD",7,8.8,35,43.8,5,6.3,20,25
"'053001",0,0,0,0,0,0,35,67.3,11,21.2,0,0,0,0,6,11.5,52,100,0,0,28,53.8,44,84.6,0,0,"CROCKETT COUNTY CONSOLIDATED CSD",1,1.9,20,38.5,5,9.6,8,15.4
"'054901",0,0,0,0,0,0,13,92.9,1,7.1,0,0,0,0,0,0,14,100,1,7.1,12,85.7,9,64.3,0,0,"CROSBYTON CISD",0,0,4,28.6,0,0,4,28.6
"'054902",0,0,0,0,0,0,12,85.7,0,0,0,0,0,0,2,14.3,14,100,0,0,9,64.3,11,78.6,0,0,"LORENZO ISD",0,0,2,14.3,2,14.3,3,21.4
"'054903",0,0,0,0,0,0,33,73.3,1,2.2,0,0,0,0,11,24.4,45,100,1,2.2,37,82.2,35,77.8,0,0,"RALLS ISD",0,0,22,48.9,12,26.7,9,20
"'055901",0,0,0,0,0,0,26,96.3,0,0,0,0,0,0,1,3.7,27,100,0,0,20,74.1,26,96.3,0,0,"CULBERSON COUNTY-ALLAMOORE ISD",3,11.1,14,51.9,1,3.7,1,3.7
"'056901",1,0.8,2,1.6,0,0,122,96.8,2,1.6,0,0,0,0,2,1.6,126,100,1,0.8,54,42.9,71,56.3,0,0,"DALHART ISD",8,6.3,25,19.8,7,5.6,51,40.5
"'056902",0,0,0,0,0,0,5,50,3,30,0,0,0,0,2,20,10,100,0,0,5,50,4,40,0,0,"TEXLINE ISD",0,0,5,50,0,0,6,60
"'057802",0,0,0,0,0,0,30,96.8,0,0,0,0,0,0,1,3.2,31,100,7,22.6,27,87.1,24,77.4,0,0,"PEGASUS SCHOOL OF LIBERAL ARTS AND",5,16.1,25,80.6,6,19.4,0,0
"'057803",13,1.6,85,10.2,0,0,722,86.4,110,13.2,0,0,0,0,4,0.5,836,100,106,12.7,596,71.3,594,71.1,2,0.2,"UPLIFT EDUCATION",150,17.9,321,38.4,61,7.3,36,4.3
"'057804",22,2,1,0.1,0,0,0,0,553,51.5,14,1.3,7,0.7,500,46.6,1074,100,279,26,986,91.8,714,66.5,5,0.5,"TEXANS CAN ACADEMIES",253,23.6,861,80.2,97,9,53,4.9
"'057805",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"LUMIN EDUCATION",.,.,.,.,.,.,.,.
"'057806",0,0,0,0,0,0,30,93.8,2,6.3,0,0,0,0,0,0,32,100,6,18.8,18,56.3,21,65.6,0,0,"ADVANTAGE ACADEMY",5,15.6,27,84.4,4,12.5,5,15.6
"'057807",10,2.9,0,0,0,0,309,90.4,19,5.6,0,0,1,0.3,13,3.8,342,100,150,43.9,177,51.8,117,34.2,1,0.3,"LIFE SCHOOL",10,2.9,110,32.2,35,10.2,64,18.7
"'057808",0,0,6,25,0,0,22,91.7,0,0,0,0,0,0,2,8.3,24,100,12,50,9,37.5,5,20.8,0,0,"UNIVERSAL ACADEMY",4,16.7,4,16.7,1,4.2,1,4.2
"'057809",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"NOVA ACADEMY",.,.,.,.,.,.,.,.
"'057810",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"ACADEMY OF DALLAS",.,.,.,.,.,.,.,.
"'057813",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"TRINITY BASIN PREPARATORY",.,.,.,.,.,.,.,.
"'057814",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"ACADEMY FOR ACADEMIC EXCELLENCE",.,.,.,.,.,.,.,.
"'057816",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"A W BROWN LEADERSHIP ACADEMY",.,.,.,.,.,.,.,.
"'057819",0,0,0,0,0,0,4,80,0,0,0,0,0,0,1,20,5,100,0,0,4,80,5,100,0,0,"JEAN MASSIEU ACADEMY",4,80,3,60,2,40,0,0
"'057827",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"NOVA ACADEMY SOUTHEAST",.,.,.,.,.,.,.,.
"'057828",17,4.3,6,1.5,2,0.5,199,50.1,3,0.8,4,1,27,6.8,164,41.3,397,100,90,22.7,194,48.9,158,39.8,2,0.5,"WINFREE ACADEMY CHARTER SCHOOLS",39,9.8,293,73.8,38,9.6,122,30.7
"'057829",1,1.2,0,0,0,0,76,91.6,3,3.6,0,0,1,1.2,3,3.6,83,100,3,3.6,66,79.5,76,91.6,0,0,"A+ ACADEMY",15,18.1,20,24.1,5,6,3,3.6
"'057830",0,0,0,0,0,0,44,59.5,16,21.6,0,0,0,0,14,18.9,74,100,5,6.8,71,95.9,68,91.9,0,0,"INSPIRED VISION ACADEMY",19,25.7,26,35.1,12,16.2,1,1.4
